18,3,
2,10,11,12,13,14,15,16,17,18,4,5,6,7,8,9,1,2,3,
2,10,11,12,13,14,15,16,17,18,7,8,9,1,2,3,4,5,6,
6,10,11,12,13,14,15,16,17,18,7,8,9,4,5,6,1,2,3,
1,10,11,12,15,18,9,6,3,8,14,17,2,5,16,1,4,7,13,
1,10,11,12,16,
294,10,11,12,16,17,18,
13,10,11,12,16,17,18,1,2,3,
2,10,11,12,16,17,18,1,2,3,4,5,6,
1,10,11,12,16,17,18,1,2,3,4,5,6,7,8,9,
4,10,11,12,16,17,18,1,2,3,4,5,6,7,8,9,13,14,15,
3,10,11,12,16,17,18,1,2,3,4,5,6,13,14,15,7,8,9,
